web-scraper-order,web-scraper-start-url,link,link-href,name,price,capacity,interface,readspeed,writespeed,image-src
"1698420268-295","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/672263-dysk-ssd-crucial-1tb-m2-pcie-gen4-nvme-p5-plus.html","Crucial 1TB M.2 PCIe Gen4 NVMe P5 Plus","349,00 zł","1000 GB","PCIe NVMe 4.0 x4","6600 MB/s","5000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/8/pr_2021_8_5_12_37_31_877_00.jpg"
"1698420273-296","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1078629-dysk-ssd-adata-1tb-m2-pcie-nvme-legend-710.html","ADATA 1TB M.2 PCIe NVMe Legend 710","239,00 zł","1000 GB","PCIe NVMe 3.0 x4","2400 MB/s","1800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_6_13_54_8_125_03.jpg"
"1698420277-297","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1106776-dysk-ssd-msi-500gb-m2-pcie-nvme-spatium-m371.html","MSI 500GB M.2 PCIe NVMe Spatium M371","159,00 zł","500 GB","PCIe NVMe 3.0 x4","2200 MB/s","1150 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_11_12_40_5_808_00.jpg"
"1698420281-298","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1117191-dysk-ssd-msi-2tb-m2-pcie-gen4-nvme-spatium-m461.html","MSI 2TB M.2 PCIe Gen4 NVMe Spatium M461","449,00 zł","2000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_14_9_57_46_459_00.jpg"
"1698420285-299","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138156-dysk-ssd-adata-2tb-m2-pcie-gen4-nvme-legend-960-max.html","ADATA 2TB M.2 PCIe Gen4 NVMe LEGEND 960 MAX","539,00 zł","2000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/4/pr_2023_4_19_9_54_28_538_05.jpg"
"1698420289-300","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1171751-dysk-ssd-transcend-1tb-m2-2242-sata-425s.html","Transcend 1TB M.2 2242 SATA 425S","235,00 zł","1000 GB","M.2 SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/8/pr_2023_8_30_10_2_23_132_00.jpg"
"1698420292-301","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/525242-dysk-ssd-wd-1tb-m2-sata-ssd-red-sa500.html","WD 1TB M.2 SATA SSD Red SA500","359,00 zł","1000 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/11/pr_2019_11_4_11_48_39_100_00.jpg"
"1698420298-302","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/574534-dysk-ssd-goodram-480gb-25-sata-ssd-cl100-gen3.html","GOODRAM 480GB 2,5"" SATA SSD CL100 gen.3","129,90 zł","480 GB","2,5"" SATA","540 MB/s","460 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/6/pr_2020_6_19_14_19_31_719_00.jpg"
"1698420302-303","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/691135-dysk-ssd-kingston-4tb-m2-pcie-gen4-nvme-fury-renegade.html","Kingston 4TB M.2 PCIe Gen4 NVMe Fury Renegade","1 699,00 zł","4000 GB","PCIe NVMe 4.0 x4","7300 MB/s","7000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/10/pr_2021_10_22_10_22_37_913_01.jpg"
"1698420307-304","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/694167-dysk-ssd-samsung-1tb-m2-pcie-gen4-nvme-980-pro-heatsink.html","Samsung 1TB M.2 PCIe Gen4 NVMe 980 PRO Heatsink","499,00 zł","1000 GB","PCIe NVMe 4.0 x4","7000 MB/s","5000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/11/pr_2021_11_2_11_13_6_362_00.jpg"
"1698420311-305","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073278-dysk-ssd-wd-2tb-m2-pcie-gen4-nvme-black-sn850x.html","WD 2TB M.2 PCIe Gen4 NVMe Black SN850X","699,00 zł","2000 GB","PCIe NVMe 4.0 x4","7300 MB/s","6600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_7_42_0_476_01.jpg"
"1698420317-306","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073285-dysk-ssd-kingston-500gb-m2-pcie-gen4-nvme-nv2.html","Kingston 500GB M.2 PCIe Gen4 NVMe NV2","184,00 zł","500 GB","PCIe NVMe 4.0 x4","3500 MB/s","2100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_56_11_688_01.jpg"
"1698420321-307","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1077524-dysk-ssd-goodram-512gb-m2-pcie-nvme-px500-g2.html","GOODRAM 512GB M.2 PCIe NVMe PX500 G2","149,00 zł","512 GB","PCIe NVMe 3.0 x4","2000 MB/s","1600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/10/pr_2022_10_3_8_59_16_699_04.jpg"
"1698420325-308","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1138155-dysk-ssd-adata-1tb-m2-pcie-gen4-nvme-legend-960-max.html","ADATA 1TB M.2 PCIe Gen4 NVMe LEGEND 960 MAX","319,00 zł","1000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/4/pr_2023_4_19_9_54_28_538_05.jpg"
"1698420330-309","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/380315-dysk-ssd-wd-2tb-m2-sata-ssd-blue.html","WD 2TB M.2 SATA SSD Blue","559,00 zł","2000 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/3/pr_2021_3_25_10_39_25_156_00.jpg"
"1698420335-310","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/525241-dysk-ssd-wd-500gb-m2-sata-ssd-red-sa500.html","WD 500GB M.2 SATA SSD Red SA500","235,00 zł","500 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/11/pr_2019_11_4_11_48_39_100_00.jpg"
"1698420339-311","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1046198-dysk-ssd-wd-1tb-m2-pcie-nvme-green-sn350.html","WD 1TB M.2 PCIe NVMe Green SN350","319,00 zł","1000 GB","PCIe NVMe 3.0 x4","3200 MB/s","2500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/6/pr_2022_6_1_10_42_4_62_00.jpg"
"1698420345-312","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1093035-dysk-ssd-kingston-1tb-m2-pcie-gen4-nvme-fury-renegade-heatsink.html","Kingston 1TB M.2 PCIe Gen4 NVMe Fury Renegade Heatsink","399,00 zł","1000 GB","PCIe NVMe 4.0 x4","7300 MB/s","6000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_8_13_48_19_703_00.jpg"
"1698420349-313","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1154600-dysk-ssd-goodram-1tb-m2-pcie-gen4-nvme-irdm-pro-slim.html","GOODRAM 1TB M.2 PCIe Gen4 NVMe IRDM PRO Slim","309,00 zł","1000 GB","PCIe NVMe 4.0 x4","7000 MB/s","5500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_27_10_55_51_807_00.jpg"
"1698420354-314","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1154602-dysk-ssd-goodram-2tb-m2-pcie-gen4-nvme-irdm-pro-slim.html","GOODRAM 2TB M.2 PCIe Gen4 NVMe IRDM PRO Slim","559,00 zł","2000 GB","PCIe NVMe 4.0 x4","7000 MB/s","6850 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_27_10_55_51_807_00.jpg"
"1698420359-315","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/446346-dysk-ssd-silicon-power-512gb-25-sata-ssd-a55.html","Silicon Power 512GB 2,5"" SATA SSD A55","129,00 zł","512 GB","2,5"" SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/4/pr_2022_4_1_15_45_59_104_00.jpg"
"1698420366-316","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/634236-dysk-ssd-samsung-250gb-m2-pcie-nvme-980.html","Samsung 250GB M.2 PCIe NVMe 980","169,00 zł","250 GB","PCIe NVMe 3.0 x4","2900 MB/s","1300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/3/pr_2021_3_19_14_8_27_452_00.jpg"
"1698420372-317","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/741025-dysk-ssd-crucial-4tb-25-sata-ssd-mx500.html","Crucial 4TB 2,5"" SATA SSD MX500","1 019,00 zł","4000 GB","2,5"" SATA","560 MB/s","510 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/1/pr_2018_1_3_14_2_15_279_01.jpg"
"1698420375-318","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149920-dysk-ssd-dahua-1tb-m2-pcie-gen4-nvme-c970.html","Dahua 1TB M.2 PCIe Gen4 NVMe C970","249,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","4700 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_15_11_48_28_761_00.jpg"
"1698420379-319","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/734892-dysk-ssd-adata-256gb-m2-sata-2280-ultimate-su650.html","ADATA 256GB M.2 SATA 2280 Ultimate SU650","89,00 zł","256 GB","M.2 SATA","550 MB/s","510 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/3/pr_2022_3_29_9_29_0_440_00.jpg"
"1698420383-320","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1106867-dysk-ssd-wd-240gb-m2-sata-ssd-green.html","WD 240GB M.2 SATA SSD Green","99,00 zł","240 GB","M.2 SATA","545 MB/s","","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/1/pr_2023_1_11_13_0_19_198_01.jpg"
"1698420388-321","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1146129-dysk-ssd-lexar-512gb-m2-pcie-gen4-nvme-nm790.html","Lexar 512GB M.2 PCIe Gen4 NVMe NM790","219,00 zł","512 GB","PCIe NVMe 4.0 x4","7200 MB/s","4400 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_24_11_9_43_311_00.jpg"
"1698420392-322","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/477084-dysk-ssd-silicon-power-1tb-m2-sata-ssd-a55.html","Silicon Power 1TB  M.2 SATA SSD A55","199,00 zł","1000 GB","M.2 SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/5/pr_2018_5_11_18_33_34_617_00.jpg"
"1698420397-323","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/694168-dysk-ssd-samsung-2tb-m2-pcie-gen4-nvme-980-pro-heatsink.html","Samsung 2TB M.2 PCIe Gen4 NVMe 980 PRO Heatsink","789,00 zł","2000 GB","PCIe NVMe 4.0 x4","7000 MB/s","5100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/11/pr_2021_11_2_11_13_6_362_00.jpg"
"1698420402-324","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/540690-dysk-ssd-crucial-2tb-25-sata-ssd-bx500.html","Crucial 2TB 2,5"" SATA SSD BX500","429,00 zł","2000 GB","2,5"" SATA","540 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/9/pr_2018_9_13_11_35_16_835_02.jpg"
"1698420407-325","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/327334-dysk-ssd-adata-512gb-25-sata-ssd-ultimate-su800.html","ADATA 512GB 2,5"" SATA SSD Ultimate SU800","219,00 zł","512 GB","2,5"" SATA","560 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2017/7/pr_2017_7_27_13_40_43_63.jpg"
"1698420413-326","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/672264-dysk-ssd-crucial-2tb-m2-pcie-gen4-nvme-p5-plus.html","Crucial 2TB M.2 PCIe Gen4 NVMe P5 Plus","579,00 zł","2000 GB","PCIe NVMe 4.0 x4","6600 MB/s","5000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/8/pr_2021_8_5_12_37_59_138_00.jpg"
"1698420417-327","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/714605-dysk-ssd-corsair-1tb-m2-pcie-gen4-nvme-mp600-pro-lpx.html","Corsair 1TB M.2 PCIe Gen4 NVMe MP600 Pro LPX","399,00 zł","1000 GB","PCIe NVMe 4.0 x4","7100 MB/s","5800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/1/pr_2022_1_19_7_35_46_458_04.jpg"
"1698420422-328","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/734803-dysk-ssd-adata-512gb-m2-sata-2280-ultimate-su650.html","ADATA 512GB M.2 SATA 2280 Ultimate SU650","133,00 zł","512 GB","M.2 SATA","550 MB/s","510 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/3/pr_2022_3_29_9_11_45_755_00.jpg"
"1698420426-329","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1093036-dysk-ssd-kingston-2tb-m2-pcie-gen4-nvme-fury-renegade-heatsink.html","Kingston 2TB M.2 PCIe Gen4 NVMe Fury Renegade Heatsink","749,00 zł","2000 GB","PCIe NVMe 4.0 x4","7300 MB/s","7000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/2/pr_2023_2_8_13_49_17_999_00.jpg"
"1698420430-330","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/640201-dysk-ssd-kingston-256gb-msata-ssd-kc600.html","Kingston 256GB mSATA SSD KC600","122,80 zł","256 GB","mSATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/4/pr_2021_4_9_12_19_1_922_00.jpg"
"1698420435-331","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/446347-dysk-ssd-silicon-power-1tb-25-sata-ssd-a55.html","Silicon Power 1TB 2,5"" SATA SSD A55","205,00 zł","1000 GB","2,5"" SATA","560 MB/s","530 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2018/9/pr_2018_9_5_11_39_32_505_00.jpg"
"1698420441-332","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/477779-dysk-ssd-samsung-250gb-m2-pcie-nvme-970-evo-plus.html","Samsung 250GB M.2 PCIe NVMe 970 EVO Plus","189,00 zł","250 GB","PCIe NVMe 3.0 x4","3500 MB/s","2300 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/3/pr_2022_3_18_10_10_56_741_00.jpg"
"1698420446-333","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/603163-dysk-ssd-lexar-960gb-25-sata-ssd-nq100.html","Lexar 960GB 2,5"" SATA SSD NQ100","199,00 zł","960 GB","2,5"" SATA","560 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/11/pr_2020_11_9_13_27_11_90_02.jpg"
"1698420450-334","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/672286-dysk-ssd-seagate-1tb-m2-pcie-gen4-nvme-firecuda-530-heatsink.html","Seagate 1TB M.2 PCIe Gen4 NVMe FireCuda 530 Heatsink","396,00 zł","1000 GB","PCIe NVMe 4.0 x4","7300 MB/s","6000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/8/pr_2021_8_5_10_33_8_656_00.jpg"
"1698420455-335","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1053878-dysk-ssd-crucial-4tb-m2-pcie-nvme-p3.html","Crucial 4TB M.2 PCIe NVMe P3","979,00 zł","4000 GB","PCIe NVMe 3.0 x4","3500 MB/s","3000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/7/pr_2022_7_5_13_39_23_418_00.jpg"
"1698420459-336","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1149897-dysk-ssd-msi-1tb-m2-pcie-gen4-nvme-spatium-m480-pro.html","MSI 1TB M.2 PCIe Gen4 NVMe Spatium M480 Pro","299,00 zł","1000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/6/pr_2023_6_14_8_34_1_866_00.jpg"
"1698420463-337","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/356335-dysk-ssd-kingston-480gb-25-sata-ssd-a400.html","Kingston 480GB 2,5"" SATA SSD A400","149,00 zł","480 GB","2,5"" SATA","500 MB/s","450 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2017/7/pr_2017_7_27_14_31_9_714.jpg"
"1698420468-338","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/603162-dysk-ssd-lexar-480gb-25-sata-ssd-nq100.html","Lexar 480GB 2,5"" SATA SSD NQ100","125,00 zł","480 GB","2,5"" SATA","560 MB/s","480 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2020/11/pr_2020_11_9_13_27_11_90_02.jpg"
"1698420472-339","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073283-dysk-ssd-adata-2tb-m2-pcie-gen4-nvme-legend-960.html","ADATA 2TB M.2 PCIe Gen4 NVMe LEGEND 960","519,00 zł","2000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_44_33_538_04.jpg"
"1698420476-340","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1160143-dysk-ssd-wd-500gb-m2-pcie-gen4-nvme-blue-sn580.html","WD 500GB M.2 PCIe Gen4 NVMe Blue SN580","189,00 zł","500 GB","PCIe NVMe 4.0 x4","4000 MB/s","3600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/7/pr_2023_7_10_15_47_25_299_00.jpg"
"1698420480-341","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/523930-dysk-ssd-kingston-256gb-25-sata-ssd-kc600.html","Kingston 256GB 2,5"" SATA SSD KC600","129,00 zł","256 GB","2,5"" SATA","550 MB/s","500 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2019/10/pr_2019_10_24_12_7_15_809_03.jpg"
"1698420484-342","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073282-dysk-ssd-adata-1tb-m2-pcie-gen4-nvme-legend-960.html","ADATA 1TB M.2 PCIe Gen4 NVMe LEGEND 960","299,00 zł","1000 GB","PCIe NVMe 4.0 x4","7400 MB/s","6000 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_44_33_538_04.jpg"
"1698420489-343","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1147122-dysk-ssd-goodram-1tb-m2-pcie-gen4-nvme-px600.html","GOODRAM 1TB M.2 PCIe Gen4 NVMe PX600","249,00 zł","1000 GB","PCIe NVMe 4.0 x4","5000 MB/s","3200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_26_12_48_37_660_00.jpg"
"1698420494-344","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1147125-dysk-ssd-goodram-2tb-m2-pcie-gen4-nvme-px600.html","GOODRAM 2TB M.2 PCIe Gen4 NVMe PX600","419,00 zł","2000 GB","PCIe NVMe 4.0 x4","5000 MB/s","3200 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/5/pr_2023_5_26_12_50_26_618_00.jpg"
"1698420499-345","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073281-dysk-ssd-wd-2tb-m2-pcie-gen4-nvme-black-sn850x-heatsink.html","WD 2TB M.2 PCIe Gen4 NVMe Black SN850X Heatsink","749,00 zł","2000 GB","PCIe NVMe 4.0 x4","7300 MB/s","6600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_7_46_28_479_03.jpg"
"1698420503-346","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073286-dysk-ssd-kingston-1tb-m2-pcie-gen4-nvme-nv2.html","Kingston 1TB M.2 PCIe Gen4 NVMe NV2","259,00 zł","1000 GB","PCIe NVMe 4.0 x4","3500 MB/s","2100 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_56_11_688_01.jpg"
"1698420507-347","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/446345-dysk-ssd-silicon-power-256gb-25-sata-ssd-a55.html","Silicon Power 256GB 2,5"" SATA SSD A55","89,99 zł","256 GB","2,5"" SATA","550 MB/s","450 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/4/pr_2022_4_1_15_45_36_967_00.jpg"
"1698420512-348","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073279-dysk-ssd-wd-4tb-m2-pcie-gen4-nvme-black-sn850x.html","WD 4TB M.2 PCIe Gen4 NVMe Black SN850X","1 569,00 zł","4000 GB","PCIe NVMe 4.0 x4","7300 MB/s","6600 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_7_42_0_476_01.jpg"
"1698420516-349","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1137326-dysk-ssd-corsair-1tb-m2-2230-pcie-gen4-nvme-mp600-mini.html","Corsair 1TB M.2 2230 PCIe Gen4 NVMe MP600 MINI","469,00 zł","1000 GB","PCIe NVMe 4.0 x4","4800 MB/s","4800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2023/4/pr_2023_4_18_14_13_53_235_00.jpg"
"1698420521-350","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/691106-dysk-ssd-kingston-512gb-m2-pcie-gen4-nvme-kc3000.html","Kingston 512GB M.2 PCIe Gen4 NVMe KC3000","239,00 zł","512 GB","PCIe NVMe 4.0 x4","7000 MB/s","3900 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/10/pr_2021_10_22_9_41_9_502_01.jpg"
"1698420525-351","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/640202-dysk-ssd-kingston-512gb-msata-ssd-kc600.html","Kingston 512GB mSATA SSD KC600","239,00 zł","512 GB","mSATA","550 MB/s","520 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2021/4/pr_2021_4_9_12_19_9_593_00.jpg"
"1698420529-352","https://www.x-kom.pl/g-5/c/1779-dyski-ssd.html?hide_unavailable=1","","https://www.x-kom.pl/p/1073287-dysk-ssd-kingston-2tb-m2-pcie-gen4-nvme-nv2.html","Kingston 2TB M.2 PCIe Gen4 NVMe NV2","519,00 zł","2000 GB","PCIe NVMe 4.0 x4","3500 MB/s","2800 MB/s","https://cdn.x-kom.pl/i/setup/images/prod/big/product-new-big,,2022/9/pr_2022_9_15_6_56_11_688_01.jpg"
